,city,date,treat,price,rating,omtaler,bathroom,hair dryer,shampoo,hot water,washing machine,hangers,entertainment,security,work,wi-fi,kitchen,refrigerator,family,parkering og faciliteter,view,attractions nearby,smoking allowed,gæster,bed linen,blackout curtains,outdoor,host,mailbox,other,cleaning products,temperature,pool etc.,dishwasher,fireplace,fitness equipment,Sights,Safety,Shopping,Location,Climate,Affordability
12659,Prag,2024-07-27,0,2943.0,4.7,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,
12660,Prag,2024-07-27,0,1895.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,3.0,,1.0,,,,,,,,1.0,,,,,,,,
12661,Prag,2024-07-27,0,1978.0,4.56,17.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
12662,Prag,2024-07-27,0,2497.0,4.2,5.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,5.0,,,1.0,,,,,1.0,,,,,,,,,,
12663,Prag,2024-07-27,0,1639.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,
12664,Prag,2024-07-27,0,1811.0,4.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
12665,Prag,2024-07-27,0,1446.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
12666,Prag,2024-07-27,0,2913.0,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,6.0,,,1.0,,,,,1.0,,,,,,,,,,
12667,Prag,2024-07-27,0,1479.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12668,Prag,2024-07-27,0,1479.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
12669,Prag,2024-07-27,0,1531.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
12670,Prag,2024-07-27,0,2182.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,
12671,Prag,2024-07-27,0,2258.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,,,,1.0,,,,,,,,,,,,,,
12672,Prag,2024-07-27,0,2049.0,4.33,9.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,4.0,,,,1.0,,,,1.0,,,,,,,,,,
12673,Prag,2024-07-27,0,1767.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12674,Prag,2024-07-27,0,2287.0,4.67,3.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
12675,Prag,2024-07-27,0,2355.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,
12676,Prag,2024-07-27,0,1459.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,
12677,Prag,2024-07-27,0,1479.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,1.0,,1.0,,,,1.0,,,,,,,,,,
12678,Prag,2024-07-27,0,2720.0,4.6,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,
12679,Prag,2024-07-27,0,2608.0,4.67,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
12680,Prag,2024-07-27,0,2980.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
12681,Prag,2024-07-27,0,2846.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12682,Prag,2024-07-27,0,2980.0,4.85,20.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12683,Prag,2024-07-27,0,2049.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12684,Prag,2024-07-27,0,2769.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
12685,Prag,2024-07-27,0,2733.0,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,
12686,Prag,2024-07-27,0,2832.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,
12687,Prag,2024-07-27,0,2427.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,,,1.0,1.0,,,,,1.0,,,,,,,,
12688,Prag,2024-07-27,0,2242.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12689,Prag,2024-07-27,0,4909.0,4.89,76.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,8.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,
12690,Prag,2024-07-27,0,3279.0,5.0,7.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
12691,Prag,2024-07-27,0,3353.0,4.92,37.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,
12692,Prag,2024-07-27,0,4938.0,4.87,311.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,,1.0,,,,,,1.0,,1.0,,,,,,,,
12693,Prag,2024-07-27,0,4471.0,4.93,40.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,4.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,
12694,Prag,2024-07-27,0,3822.0,4.97,319.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,
12695,Prag,2024-07-27,0,3718.0,4.71,14.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,6.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,
12696,Prag,2024-07-27,0,3533.0,4.95,181.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,
12697,Prag,2024-07-27,0,3678.0,4.94,442.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,9.0,1.0,,,,,,,,,1.0,,,,,,,,
12698,Prag,2024-07-27,0,4843.0,4.9,147.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,6.0,,,,1.0,,,,1.0,,,,,,,,,,
12699,Prag,2024-07-27,0,3196.0,4.58,109.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12700,Prag,2024-07-27,0,4165.0,4.49,70.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12701,Prag,2024-07-27,0,5469.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
12702,Prag,2024-07-27,0,4098.0,4.47,17.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,5.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
12703,Prag,2024-07-27,0,3539.0,4.84,171.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,
12704,Prag,2024-07-27,0,3725.0,4.82,57.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,3.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,
12705,Prag,2024-07-27,0,4322.0,4.86,14.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12706,Prag,2024-07-27,0,3725.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,
12707,Prag,2024-07-27,0,4098.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,
12708,Prag,2024-07-27,0,3480.0,4.79,14.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,6.0,,,,1.0,,,,1.0,,,,,,,,,,
12709,Prag,2024-07-27,0,4284.0,4.89,9.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
12710,Prag,2024-07-27,0,3462.0,4.98,282.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
12711,Prag,2024-07-27,0,3047.0,4.65,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,
12712,Prag,2024-07-27,0,3725.0,4.71,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,3.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
12713,Prag,2024-07-27,0,3725.0,4.82,146.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,
12714,Prag,2024-07-27,0,4769.0,5.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12715,Prag,2024-07-27,0,4233.0,5.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,1.0,,1.0,,,,,,1.0,,,,,,,,
12716,Prag,2024-07-27,0,3051.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,4.0,,1.0,,,,,,,,1.0,,,,,,,,
12717,Prag,2024-07-27,0,3091.0,4.4,10.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,
12718,Prag,2024-07-27,0,4098.0,4.89,38.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,
12719,Prag,2024-07-27,0,3725.0,4.67,12.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,
12720,Prag,2024-07-27,0,3345.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,6.0,1.0,,1.0,,,,,,,,1.0,,,,,,,
12721,Prag,2024-07-27,0,4471.0,5.0,3.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,7.0,,,,,,,,,,,1.0,,,,,,,
12722,Prag,2024-07-27,0,3725.0,4.41,17.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,,,1.0,,,,1.0,,,,,,,,,,
12723,Prag,2024-07-27,0,3353.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
12724,Prag,2024-07-27,0,3113.0,5.0,7.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,
12725,Prag,2024-07-27,0,4445.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,4.0,,1.0,,,,,,,,1.0,,,,,,,,
12726,Prag,2024-07-27,0,4284.0,4.62,13.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,4.0,,,1.0,,,,,1.0,,,1.0,,,,,,,
12727,Prag,2024-07-27,0,3725.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
12728,Prag,2024-07-27,0,4523.0,4.43,23.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,4.0,,1.0,,,,,,,,1.0,,,,,,,,
12729,Prag,2024-07-27,0,4463.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
12730,Prag,2024-07-27,0,3353.0,4.67,16.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12731,Prag,2024-07-27,0,4233.0,4.43,14.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12732,Prag,2024-07-27,0,4463.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,
12733,Prag,2024-07-27,0,4471.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,
12734,Prag,2024-07-27,0,3725.0,4.61,36.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,
12735,Prag,2024-07-27,0,4657.0,4.81,48.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
12736,Prag,2024-07-27,0,3525.0,4.44,44.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
12737,Prag,2024-07-27,0,3725.0,4.62,34.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12738,Prag,2024-07-27,0,4284.0,4.5,20.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12739,Prag,2024-07-27,0,4098.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12740,Prag,2024-07-27,0,3725.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12741,Prag,2024-07-27,0,3539.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
12742,Prag,2024-07-27,0,4657.0,4.65,17.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12743,Prag,2024-07-27,0,3167.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12744,Prag,2024-07-27,0,3725.0,4.67,42.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
12745,Prag,2024-07-27,0,3800.0,4.67,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12746,Prag,2024-07-27,0,3725.0,4.67,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
12747,Prag,2024-07-27,0,4098.0,4.72,18.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,
12748,Prag,2024-07-27,0,4471.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,
12749,Prag,2024-07-27,0,3725.0,4.87,47.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12750,Prag,2024-07-27,0,4843.0,4.73,11.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,5.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
12751,Prag,2024-07-27,0,3927.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,
12752,Prag,2024-07-27,0,3725.0,4.53,390.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,
12753,Prag,2024-07-27,0,4284.0,4.71,7.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,
12754,Prag,2024-07-27,0,3539.0,4.3,10.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
12755,Prag,2024-07-27,0,4977.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,
12756,Prag,2024-07-27,0,4615.0,4.88,8.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,
12757,Prag,2024-07-27,0,4843.0,4.78,50.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,3.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,
12758,Prag,2024-07-27,0,3167.0,4.53,15.0,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
12759,Prag,2024-07-27,0,3725.0,4.57,30.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
12760,Prag,2024-07-27,0,3927.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
12761,Prag,2024-07-27,0,3502.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
12762,Prag,2024-07-27,0,3927.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,
12763,Prag,2024-07-27,0,3725.0,4.4,184.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12764,Prag,2024-07-27,0,3725.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12765,Prag,2024-07-27,0,3949.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
12766,Prag,2024-07-27,0,3480.0,4.4,10.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12767,Prag,2024-07-27,0,3927.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,
12768,Prag,2024-07-27,0,3725.0,4.94,18.0,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
12769,Prag,2024-07-27,0,4471.0,4.5,62.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12770,Prag,2024-07-27,0,3927.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
12771,Prag,2024-07-27,0,3912.0,4.83,6.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12772,Prag,2024-07-27,0,4024.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,,,,1.0,,,,1.0,,,,,,,,,,
12773,Prag,2024-07-27,0,3927.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
12774,Prag,2024-07-27,0,3651.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,
12775,Prag,2024-07-27,0,3725.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12776,Prag,2024-07-27,0,4657.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
12777,Prag,2024-07-27,0,3725.0,5.0,3.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
12778,Prag,2024-07-27,0,4433.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,
12779,Prag,2024-07-27,0,3725.0,4.58,27.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12780,Prag,2024-07-27,0,3462.0,4.45,12.0,,,,,,,1.0,,1.0,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
12781,Prag,2024-07-27,0,3927.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12782,Prag,2024-07-27,0,4555.0,5.0,5.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
12783,Prag,2024-07-27,0,3539.0,4.0,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,,,,1.0,,,,1.0,,,,,,,,,,
12784,Prag,2024-07-27,0,3073.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12785,Prag,2024-07-27,0,3822.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,
12786,Prag,2024-07-27,0,3725.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,
12787,Prag,2024-07-27,0,4284.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,
