,city,date,treat,price,rating,omtaler,gæster,soveværelser,bathroom,hair dryer,shampoo,hot water,washing machine,hangers,bed linen,security,work,wi-fi,kitchen,refrigerator,dishwasher,family,attractions nearby,outdoor,parkering and faciliteter,pool etc.,host,other,cleaning products,temperature,blackout curtains,entertainment,mailbox,view,fireplace,fitness equipment,smoking allowed,Sights,Safety,Shopping,Location,Climate,Affordability
430,Stockholm,2024-05-17,1,1261.0,,,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
431,Stockholm,2024-05-17,1,3151.0,5.0,24,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
432,Stockholm,2024-05-17,1,4096.0,5.0,10,10.0,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
433,Stockholm,2024-05-17,1,3634.0,4.97,35,8.0,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
434,Stockholm,2024-05-17,1,5191.0,4.89,9,7.0,5.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
435,Stockholm,2024-05-17,1,4672.0,4.88,16,8.0,4.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
436,Stockholm,2024-05-17,1,3333.0,5.0,26,8.0,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
437,Stockholm,2024-05-17,1,4597.0,5.0,5,11.0,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
438,Stockholm,2024-05-17,1,4223.0,,,8.0,5.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
439,Stockholm,2024-05-17,1,4943.0,5.0,5,5.0,5.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
440,Stockholm,2024-05-17,1,3263.0,4.83,13,6.0,5.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
441,Stockholm,2024-05-17,1,4696.0,5.0,6,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
442,Stockholm,2024-05-17,1,4227.0,5.0,5,8.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
443,Stockholm,2024-05-17,1,4326.0,5.0,9,6.0,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
444,Stockholm,2024-05-17,1,2966.0,5.0,6,8.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
445,Stockholm,2024-05-17,1,3782.0,5.0,18,2.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
446,Stockholm,2024-05-17,1,3893.0,4.50,6,8.0,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
447,Stockholm,2024-05-17,1,2991.0,4.88,17,10.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
448,Stockholm,2024-05-17,1,5191.0,5.0,14,6.0,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
449,Stockholm,2024-05-17,1,3987.0,4.78,9,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
450,Stockholm,2024-05-17,1,4862.0,5.0,3,4.0,4.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
451,Stockholm,2024-05-17,1,4566.0,4.34,38,7.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
452,Stockholm,2024-05-17,1,3905.0,5.0,18,8.0,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
453,Stockholm,2024-05-17,1,4820.0,,,8.0,5.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
454,Stockholm,2024-05-17,1,4704.0,4.75,4,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
455,Stockholm,2024-05-17,1,2956.0,4.69,13,8.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
456,Stockholm,2024-05-17,1,4340.0,4.83,24,8.0,4.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
457,Stockholm,2024-05-17,1,3312.0,5.0,4,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
458,Stockholm,2024-05-17,1,4078.0,3.88,8,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
459,Stockholm,2024-05-17,1,3708.0,,,6.0,5.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
460,Stockholm,2024-05-17,1,4202.0,,,8.0,12.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
461,Stockholm,2024-05-17,1,3196.0,,,3.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
462,Stockholm,2024-05-17,1,2966.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
463,Stockholm,2024-05-17,1,4647.0,5.0,3,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
464,Stockholm,2024-05-17,1,3374.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
465,Stockholm,2024-05-17,1,4330.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
466,Stockholm,2024-05-17,1,3215.0,5.0,4,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
467,Stockholm,2024-05-17,1,3196.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
468,Stockholm,2024-05-17,1,3007.0,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
469,Stockholm,2024-05-17,1,3063.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
470,Stockholm,2024-05-17,1,3719.0,4.50,48,2.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
471,Stockholm,2024-05-17,1,4566.0,4.48,235,6.0,4.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
472,Stockholm,2024-05-17,1,3007.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
473,Stockholm,2024-05-17,1,3952.0,,,6.0,2.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
474,Stockholm,2024-05-17,1,3065.0,5.0,3,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
475,Stockholm,2024-05-17,1,4190.0,4.72,207,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
476,Stockholm,2024-05-17,1,2966.0,,,4.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
477,Stockholm,2024-05-17,1,3884.0,4.79,169,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
478,Stockholm,2024-05-17,1,3114.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
479,Stockholm,2024-05-17,1,3498.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
480,Stockholm,2024-05-17,1,4806.0,4.86,7,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
481,Stockholm,2024-05-17,1,4507.0,4.69,35,8.0,4.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
482,Stockholm,2024-05-17,1,3063.0,4.75,4,6.0,5.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
483,Stockholm,2024-05-17,1,4690.0,4.44,85,8.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
484,Stockholm,2024-05-17,1,3770.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
485,Stockholm,2024-05-17,1,3856.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
486,Stockholm,2024-05-17,1,3880.0,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
487,Stockholm,2024-05-17,1,3471.0,4.51,39,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
488,Stockholm,2024-05-17,1,4511.0,4.92,15,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
489,Stockholm,2024-05-17,1,3439.0,,,7.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
490,Stockholm,2024-05-17,1,4141.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
491,Stockholm,2024-05-17,1,3432.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
492,Stockholm,2024-05-17,1,4449.0,4.50,10,,4.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
493,Stockholm,2024-05-17,1,3007.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
494,Stockholm,2024-05-17,1,3757.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
495,Stockholm,2024-05-17,1,3040.0,4.80,5,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
496,Stockholm,2024-05-17,1,3007.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
497,Stockholm,2024-05-17,1,3007.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
498,Stockholm,2024-05-17,1,3007.0,,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
499,Stockholm,2024-05-17,1,4330.0,,,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
500,Stockholm,2024-05-17,1,3498.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
501,Stockholm,2024-05-17,1,4790.0,4.80,5,4.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
502,Stockholm,2024-05-17,1,4708.0,,,2.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
503,Stockholm,2024-05-17,1,3215.0,4.89,9,2.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
504,Stockholm,2024-05-17,1,3007.0,,,4.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
505,Stockholm,2024-05-17,1,4330.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
506,Stockholm,2024-05-17,1,4316.0,,,2.0,2.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
507,Stockholm,2024-05-17,1,3952.0,4.83,6,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
508,Stockholm,2024-05-17,1,3498.0,4.67,3,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
509,Stockholm,2024-05-17,1,3007.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
510,Stockholm,2024-05-17,1,3883.0,4.36,246,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
511,Stockholm,2024-05-17,1,3498.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
512,Stockholm,2024-05-17,1,3063.0,4.67,3,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
513,Stockholm,2024-05-17,1,3196.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
514,Stockholm,2024-05-17,1,3498.0,,,2.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
515,Stockholm,2024-05-17,1,3063.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
516,Stockholm,2024-05-17,1,3196.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
517,Stockholm,2024-05-17,1,3196.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
518,Stockholm,2024-05-17,1,3952.0,,,6.0,6.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
519,Stockholm,2024-05-17,1,3196.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
520,Stockholm,2024-05-17,1,3007.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
521,Stockholm,2024-05-17,1,3196.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
522,Stockholm,2024-05-17,1,5042.0,4.37,19,2.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
523,Stockholm,2024-05-17,1,3007.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
524,Stockholm,2024-05-17,1,3007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
525,Stockholm,2024-05-17,1,3196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
526,Stockholm,2024-05-17,1,3952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
527,Stockholm,2024-05-17,1,3196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
