,city,date,treat,price,rating,omtaler,gæster,soveværelser,bathroom,hair dryer,shampoo,hangers,entertainment,security,work,wi-fi,attractions nearby,other,cleaning products,hot water,washing machine,family,temperature,kitchen,refrigerator,dishwasher,parkering and faciliteter,bed linen,blackout curtains,outdoor,host,mailbox,view,smoking allowed,pool etc.,fitness equipment,fireplace,Sights,Safety,Shopping,Location,Climate,Affordability
377,Prag,2024-07-27,0,796.0,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
378,Prag,2024-07-27,0,570.0,4.55,42,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
379,Prag,2024-07-27,0,760.0,4.20,5,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
380,Prag,2024-07-27,0,698.0,,,6.0,4.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
381,Prag,2024-07-27,0,890.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,
382,Prag,2024-07-27,0,691.0,4.45,22,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
383,Prag,2024-07-27,0,547.0,,,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
384,Prag,2024-07-27,0,806.0,4.75,44,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
385,Prag,2024-07-27,0,693.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,
386,Prag,2024-07-27,0,753.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
387,Prag,2024-07-27,0,825.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
388,Prag,2024-07-27,0,706.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
389,Prag,2024-07-27,0,570.0,4.43,76,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
390,Prag,2024-07-27,0,723.0,4.76,63,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
391,Prag,2024-07-27,0,558.0,,,,3.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
392,Prag,2024-07-27,0,728.0,5.0,5,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
393,Prag,2024-07-27,0,825.0,4.73,11,6.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
394,Prag,2024-07-27,0,623.0,4.78,63,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
395,Prag,2024-07-27,0,685.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
396,Prag,2024-07-27,0,760.0,4.67,3,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
397,Prag,2024-07-27,0,760.0,,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
398,Prag,2024-07-27,0,619.0,4.80,5,,4.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
399,Prag,2024-07-27,0,723.0,4.60,85,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
400,Prag,2024-07-27,0,825.0,5.0,3,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
401,Prag,2024-07-27,0,666.0,4.88,8,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
402,Prag,2024-07-27,0,760.0,,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
403,Prag,2024-07-27,0,738.0,4.75,109,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
404,Prag,2024-07-27,0,728.0,4.69,30,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
405,Prag,2024-07-27,0,848.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,
406,Prag,2024-07-27,0,681.0,4.08,26,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
407,Prag,2024-07-27,0,605.0,3.60,5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,
408,Prag,2024-07-27,0,547.0,5.0,5,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
409,Prag,2024-07-27,0,801.0,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
410,Prag,2024-07-27,0,666.0,4.69,54,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
411,Prag,2024-07-27,0,638.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
412,Prag,2024-07-27,0,693.0,5.0,3,6.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
413,Prag,2024-07-27,0,584.0,3.50,6,4.0,4.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
414,Prag,2024-07-27,0,572.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
415,Prag,2024-07-27,0,825.0,4.53,53,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
416,Prag,2024-07-27,0,792.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,
417,Prag,2024-07-27,0,760.0,,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
418,Prag,2024-07-27,0,770.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
419,Prag,2024-07-27,0,583.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,
420,Prag,2024-07-27,0,760.0,4.57,7,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
421,Prag,2024-07-27,0,801.0,4.58,12,6.0,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,
422,Prag,2024-07-27,0,571.0,4.72,102,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
423,Prag,2024-07-27,0,619.0,,,,3.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
424,Prag,2024-07-27,0,558.0,,,,4.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
425,Prag,2024-07-27,0,663.0,,,,2.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,
426,Prag,2024-07-27,0,825.0,4.60,108,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
427,Prag,2024-07-27,0,825.0,4.67,192,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
428,Prag,2024-07-27,0,760.0,4.07,46,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
429,Prag,2024-07-27,0,728.0,4.60,10,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,
430,Prag,2024-07-27,0,728.0,4.0,4,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
431,Prag,2024-07-27,0,773.0,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
432,Prag,2024-07-27,0,641.0,,,2.0,2.0,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
433,Prag,2024-07-27,0,666.0,4.55,77,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
434,Prag,2024-07-27,0,611.0,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
435,Prag,2024-07-27,0,848.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,
436,Prag,2024-07-27,0,558.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,
437,Prag,2024-07-27,0,558.0,,,,4.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
438,Prag,2024-07-27,0,583.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
439,Prag,2024-07-27,0,600.0,4.72,40,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
440,Prag,2024-07-27,0,807.0,4.60,141,3.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
441,Prag,2024-07-27,0,760.0,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
442,Prag,2024-07-27,0,729.0,,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,
443,Prag,2024-07-27,0,558.0,,,,4.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
444,Prag,2024-07-27,0,807.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
445,Prag,2024-07-27,0,561.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
446,Prag,2024-07-27,0,572.0,4.27,11,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
447,Prag,2024-07-27,0,743.0,4.83,13,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
448,Prag,2024-07-27,0,558.0,,,,4.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
449,Prag,2024-07-27,0,783.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
450,Prag,2024-07-27,0,728.0,,,3.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
451,Prag,2024-07-27,0,693.0,4.75,28,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
452,Prag,2024-07-27,0,691.0,,,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,
453,Prag,2024-07-27,0,825.0,4.57,173,3.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
454,Prag,2024-07-27,0,620.0,4.67,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,
455,Prag,2024-07-27,0,582.0,4.18,11,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
456,Prag,2024-07-27,0,650.0,4.89,9,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
457,Prag,2024-07-27,0,865.0,3.83,12,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
458,Prag,2024-07-27,0,801.0,4.67,3,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
459,Prag,2024-07-27,0,729.0,4.83,12,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
460,Prag,2024-07-27,0,744.0,,,6.0,6.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
461,Prag,2024-07-27,0,581.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,
462,Prag,2024-07-27,0,581.0,4.33,3,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,
463,Prag,2024-07-27,0,551.0,,,4.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
464,Prag,2024-07-27,0,818.0,,,,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
465,Prag,2024-07-27,0,565.0,4.67,33,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
466,Prag,2024-07-27,0,836.0,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
467,Prag,2024-07-27,0,801.0,4.0,3,2.0,5.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,
468,Prag,2024-07-27,0,779.0,4.45,20,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
469,Prag,2024-07-27,0,812.0,4.54,28,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
470,Prag,2024-07-27,0,583.0,4.20,5,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
471,Prag,2024-07-27,0,652.0,4.80,5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
472,Prag,2024-07-27,0,802.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
473,Prag,2024-07-27,0,684.0,,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,
474,Prag,2024-07-27,0,728.0,,,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
475,Prag,2024-07-27,0,725.0,4.75,4,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
476,Prag,2024-07-27,0,546.0,3.50,4,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
477,Prag,2024-07-27,0,638.0,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
478,Prag,2024-07-27,0,806.0,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
479,Prag,2024-07-27,0,718.0,,,,3.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
480,Prag,2024-07-27,0,803.0,,,,6.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,
481,Prag,2024-07-27,0,773.0,,,4.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
482,Prag,2024-07-27,0,766.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Prag,2024-07-27,0,728.0,,,9.0,16.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
484,Prag,2024-07-27,0,583.0,3.50,4,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
485,Prag,2024-07-27,0,955.0,4.91,532,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
486,Prag,2024-07-27,0,933.0,4.93,15,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,
487,Prag,2024-07-27,0,1105.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
488,Prag,2024-07-27,0,855.0,4.89,197,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,
489,Prag,2024-07-27,0,834.0,4.81,288,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
490,Prag,2024-07-27,0,1661.0,4.93,202,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
491,Prag,2024-07-27,0,1093.0,4.97,30,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,
492,Prag,2024-07-27,0,922.0,4.86,264,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,
493,Prag,2024-07-27,0,1101.0,4.93,214,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
494,Prag,2024-07-27,0,1213.0,4.98,43,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
495,Prag,2024-07-27,0,1117.0,4.82,442,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
496,Prag,2024-07-27,0,947.0,4.81,16,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
497,Prag,2024-07-27,0,1093.0,4.91,34,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
498,Prag,2024-07-27,0,868.0,4.96,23,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
499,Prag,2024-07-27,0,1085.0,5.0,6,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
500,Prag,2024-07-27,0,946.0,4.88,200,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
501,Prag,2024-07-27,0,1702.0,4.95,79,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
502,Prag,2024-07-27,0,874.0,5.0,9,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,
503,Prag,2024-07-27,0,865.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,
504,Prag,2024-07-27,0,919.0,4.89,234,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
505,Prag,2024-07-27,0,1129.0,,,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
