,city,date,treat,price,rating,omtaler,gæster,soveværelser,view,bathroom,hair dryer,other,cleaning products,shampoo,hot water,hangers,blackout curtains,entertainment,work,family,kitchen,refrigerator,attractions nearby,parkering and faciliteter,host,mailbox,washing machine,security,wi-fi,bed linen,outdoor,dishwasher,smoking allowed,temperature,fitness equipment,pool etc.,fireplace,Sights,Safety,Shopping,Location,Climate,Affordability
97,Berlin,2024-05-09,0,544,4.90,148,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
98,Berlin,2024-05-09,0,544,4.68,153,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
99,Berlin,2024-05-09,0,503,4.67,95,,3.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
100,Berlin,2024-05-09,0,439,4.50,10,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
101,Berlin,2024-05-09,0,368,4.29,286,,2.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
102,Berlin,2024-05-09,0,281,4.97,63,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
103,Berlin,2024-05-09,0,392,4.85,30,2.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
104,Berlin,2024-05-09,0,509,4.88,90,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
105,Berlin,2024-05-09,0,456,4.71,7,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
106,Berlin,2024-05-09,0,511,4.90,126,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,8.15,7.0,6.75,6.5,5.5,3.75
107,Berlin,2024-05-09,0,263,4.89,82,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
108,Berlin,2024-05-09,0,544,4.69,75,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
109,Berlin,2024-05-09,0,485,4.93,28,,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
110,Berlin,2024-05-09,0,483,4.89,121,,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,8.15,7.0,6.75,6.5,5.5,3.75
111,Berlin,2024-05-09,0,334,5.0,11,2.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
112,Berlin,2024-05-09,0,439,4.56,18,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
113,Berlin,2024-05-09,0,439,4.93,44,3.0,2.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
114,Berlin,2024-05-09,0,509,4.24,17,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
115,Berlin,2024-05-09,0,465,5.0,56,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,8.15,7.0,6.75,6.5,5.5,3.75
116,Berlin,2024-05-09,0,529,4.49,41,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
117,Berlin,2024-05-09,0,278,4.0,5,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
118,Berlin,2024-05-09,0,544,,,,2.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
119,Berlin,2024-05-09,0,483,4.92,24,,5.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
120,Berlin,2024-05-09,0,199,4.50,170,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
121,Berlin,2024-05-09,0,497,4.47,63,,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
122,Berlin,2024-05-09,0,547,4.49,74,,3.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
123,Berlin,2024-05-09,0,234,4.47,102,,3.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
124,Berlin,2024-05-09,0,323,4.42,72,,4.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
125,Berlin,2024-05-09,0,282,4.66,53,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
126,Berlin,2024-05-09,0,377,,,3.0,3.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
127,Berlin,2024-05-09,0,278,4.48,81,,4.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
128,Berlin,2024-05-09,0,380,4.66,345,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
129,Berlin,2024-05-09,0,529,4.52,25,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,8.15,7.0,6.75,6.5,5.5,3.75
130,Berlin,2024-05-09,0,468,4.25,4,,4.0,,1.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
131,Berlin,2024-05-09,0,439,4.82,117,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,8.15,7.0,6.75,6.5,5.5,3.75
132,Berlin,2024-05-09,0,537,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
133,Berlin,2024-05-09,0,351,4.79,191,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
134,Berlin,2024-05-09,0,547,4.40,356,,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
135,Berlin,2024-05-09,0,336,4.88,26,,4.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
136,Berlin,2024-05-09,0,313,4.37,84,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
137,Berlin,2024-05-09,0,339,4.60,45,,4.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
138,Berlin,2024-05-09,0,313,4.63,8,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
139,Berlin,2024-05-09,0,532,,,,2.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
140,Berlin,2024-05-09,0,527,4.80,5,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
141,Berlin,2024-05-09,0,436,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
142,Berlin,2024-05-09,0,465,3.42,19,,3.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
143,Berlin,2024-05-09,0,323,4.28,145,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
144,Berlin,2024-05-09,0,395,4.81,16,2.0,2.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
145,Berlin,2024-05-09,0,457,4.53,15,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
146,Berlin,2024-05-09,0,465,4.25,48,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
147,Berlin,2024-05-09,0,462,4.86,43,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
148,Berlin,2024-05-09,0,483,4.39,28,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
149,Berlin,2024-05-09,0,526,4.93,27,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
150,Berlin,2024-05-09,0,328,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
151,Berlin,2024-05-09,0,410,4.86,43,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,8.15,7.0,6.75,6.5,5.5,3.75
152,Berlin,2024-05-09,0,547,4.95,41,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
153,Berlin,2024-05-09,0,523,4.94,17,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
154,Berlin,2024-05-09,0,334,4.0,4,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
155,Berlin,2024-05-09,0,547,4.42,440,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
156,Berlin,2024-05-09,0,671,4.64,39,,2.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
157,Berlin,2024-05-09,0,439,5.0,9,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,8.15,7.0,6.75,6.5,5.5,3.75
158,Berlin,2024-05-09,0,395,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
159,Berlin,2024-05-09,0,547,4.34,234,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
160,Berlin,2024-05-09,0,439,4.93,44,,3.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
161,Berlin,2024-05-09,0,447,4.55,288,,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,8.15,7.0,6.75,6.5,5.5,3.75
162,Berlin,2024-05-09,0,541,4.69,17,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
163,Berlin,2024-05-09,0,439,4.55,67,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
164,Berlin,2024-05-09,0,509,4.78,27,,4.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
165,Berlin,2024-05-09,0,306,4.32,78,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
166,Berlin,2024-05-09,0,415,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
167,Berlin,2024-05-09,0,395,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
168,Berlin,2024-05-09,0,351,4.86,51,,2.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
169,Berlin,2024-05-09,0,313,4.56,18,,4.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
170,Berlin,2024-05-09,0,447,4.54,224,,1.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
171,Berlin,2024-05-09,0,410,4.86,63,,6.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
172,Berlin,2024-05-09,0,234,4.38,105,,10.0,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
173,Berlin,2024-05-09,0,239,,,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
174,Berlin,2024-05-09,0,496,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
175,Berlin,2024-05-09,0,339,5.0,6,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,8.15,7.0,6.75,6.5,5.5,3.75
176,Berlin,2024-05-09,0,461,4.94,16,,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
177,Berlin,2024-05-09,0,451,4.83,70,,8.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
178,Berlin,2024-05-09,0,207,4.28,79,,2.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
179,Berlin,2024-05-09,0,527,4.75,4,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
180,Berlin,2024-05-09,0,412,4.95,19,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
181,Berlin,2024-05-09,0,526,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,8.15,7.0,6.75,6.5,5.5,3.75
182,Berlin,2024-05-09,0,500,4.43,30,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
183,Berlin,2024-05-09,0,526,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
184,Berlin,2024-05-09,0,494,4.93,15,2.0,2.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
185,Berlin,2024-05-09,0,503,4.95,19,,3.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
186,Berlin,2024-05-09,0,465,4.71,106,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,8.15,7.0,6.75,6.5,5.5,3.75
187,Berlin,2024-05-09,0,386,4.86,116,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
188,Berlin,2024-05-09,0,332,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,,8.15,7.0,6.75,6.5,5.5,3.75
189,Berlin,2024-05-09,0,380,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
190,Berlin,2024-05-09,0,471,4.43,7,,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
191,Berlin,2024-05-09,0,307,,,,10.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
192,Berlin,2024-05-09,0,291,,,,4.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
193,Berlin,2024-05-09,0,296,4.42,36,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
194,Berlin,2024-05-09,0,532,5.0,11,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
195,Berlin,2024-05-09,0,442,4.39,23,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,8.15,7.0,6.75,6.5,5.5,3.75
196,Berlin,2024-05-09,0,526,4.80,478,,5.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
197,Berlin,2024-05-09,0,251,4.31,51,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
198,Berlin,2024-05-09,0,383,4.88,32,,2.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
199,Berlin,2024-05-09,0,529,4.55,151,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
200,Berlin,2024-05-09,0,509,4.56,32,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,8.15,7.0,6.75,6.5,5.5,3.75
201,Berlin,2024-05-09,0,526,4.89,122,,7.0,,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
202,Berlin,2024-05-09,0,342,4.69,46,,2.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
203,Berlin,2024-05-09,0,500,4.83,109,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,1.0,8.15,7.0,6.75,6.5,5.5,3.75
204,Berlin,2024-05-09,0,412,4.67,6,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,8.15,7.0,6.75,6.5,5.5,3.75
205,Berlin,2024-05-09,0,526,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
206,Berlin,2024-05-09,0,456,4.91,34,,10.0,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
207,Berlin,2024-05-09,0,239,,,,2.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
208,Berlin,2024-05-09,0,409,4.69,130,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,8.15,7.0,6.75,6.5,5.5,3.75
209,Berlin,2024-05-09,0,541,,,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,8.15,7.0,6.75,6.5,5.5,3.75
