,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,washing machine,hangers,work,wi-fi,kitchen,gæster,bed linen,security,refrigerator,outdoor,parkering and faciliteter,host,mailbox,entertainment,temperature,other,cleaning products,family,dishwasher,attractions nearby,view,smoking allowed,blackout curtains,pool etc.,fitness equipment,fireplace,Sights,Safety,Shopping,Location,Climate,Affordability
488,Krakow,2024-08-01,0,501.0,4.75,4,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
489,Krakow,2024-08-01,0,567.0,4.76,46,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
490,Krakow,2024-08-01,0,599.0,,,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
491,Krakow,2024-08-01,0,500.0,4.64,11,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
492,Krakow,2024-08-01,0,585.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
493,Krakow,2024-08-01,0,533.0,4.93,27,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
494,Krakow,2024-08-01,0,511.0,4.72,29,4.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,4.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
495,Krakow,2024-08-01,0,511.0,4.46,26,2.0,,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
496,Krakow,2024-08-01,0,542.0,4.81,36,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
497,Krakow,2024-08-01,0,570.0,4.51,68,2.0,1.0,,,,1.0,,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
498,Krakow,2024-08-01,0,508.0,4.84,67,5.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
499,Krakow,2024-08-01,0,511.0,4.70,23,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
500,Krakow,2024-08-01,0,570.0,4.80,268,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,7.7,6.75,6.0,6.25,5.0,5.25
501,Krakow,2024-08-01,0,585.0,4.86,37,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
502,Krakow,2024-08-01,0,585.0,4.91,22,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
503,Krakow,2024-08-01,0,521.0,4.89,9,4.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,4.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
504,Krakow,2024-08-01,0,517.0,4.68,252,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
505,Krakow,2024-08-01,0,556.0,5.0,15,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
506,Krakow,2024-08-01,0,550.0,4.96,76,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
507,Krakow,2024-08-01,0,541.0,4.50,4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
508,Krakow,2024-08-01,0,583.0,4.70,10,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
509,Krakow,2024-08-01,0,517.0,4.61,63,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
510,Krakow,2024-08-01,0,511.0,4.94,409,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
511,Krakow,2024-08-01,0,503.0,4.71,24,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
512,Krakow,2024-08-01,0,635.0,4.83,6,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
513,Krakow,2024-08-01,0,585.0,4.88,51,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
514,Krakow,2024-08-01,0,500.0,4.92,182,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,7.7,6.75,6.0,6.25,5.0,5.25
515,Krakow,2024-08-01,0,535.0,4.83,48,5.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
516,Krakow,2024-08-01,0,502.0,4.75,12,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
517,Krakow,2024-08-01,0,502.0,5.0,3,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
518,Krakow,2024-08-01,0,570.0,4.89,27,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
519,Krakow,2024-08-01,0,501.0,4.33,9,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
520,Krakow,2024-08-01,0,560.0,4.69,142,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,7.7,6.75,6.0,6.25,5.0,5.25
521,Krakow,2024-08-01,0,541.0,5.0,23,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
522,Krakow,2024-08-01,0,502.0,,,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
523,Krakow,2024-08-01,0,500.0,4.83,12,3.0,2.0,,,,1.0,,1.0,1.0,1.0,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
524,Krakow,2024-08-01,0,502.0,4.20,5,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
525,Krakow,2024-08-01,0,568.0,5.0,3,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,7.7,6.75,6.0,6.25,5.0,5.25
526,Krakow,2024-08-01,0,500.0,,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
527,Krakow,2024-08-01,0,583.0,5.0,25,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
528,Krakow,2024-08-01,0,511.0,4.96,73,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
529,Krakow,2024-08-01,0,552.0,5.0,8,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
530,Krakow,2024-08-01,0,571.0,4.88,34,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
531,Krakow,2024-08-01,0,541.0,4.71,7,4.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
532,Krakow,2024-08-01,0,583.0,5.0,24,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
533,Krakow,2024-08-01,0,521.0,4.91,82,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
534,Krakow,2024-08-01,0,686.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
535,Krakow,2024-08-01,0,583.0,4.63,259,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
536,Krakow,2024-08-01,0,501.0,,,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,4.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
537,Krakow,2024-08-01,0,502.0,,,4.0,2.0,,,,1.0,,1.0,1.0,1.0,4.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
538,Krakow,2024-08-01,0,627.0,4.90,20,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
539,Krakow,2024-08-01,0,552.0,4.63,27,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
540,Krakow,2024-08-01,0,516.0,4.55,29,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
541,Krakow,2024-08-01,0,570.0,4.71,14,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
542,Krakow,2024-08-01,0,580.0,5.0,5,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
543,Krakow,2024-08-01,0,523.0,5.0,19,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
544,Krakow,2024-08-01,0,546.0,5.0,8,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
545,Krakow,2024-08-01,0,585.0,5.0,11,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
546,Krakow,2024-08-01,0,540.0,5.0,35,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
547,Krakow,2024-08-01,0,557.0,4.68,190,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
548,Krakow,2024-08-01,0,537.0,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
549,Krakow,2024-08-01,0,630.0,,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
550,Krakow,2024-08-01,0,644.0,3.92,12,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
551,Krakow,2024-08-01,0,502.0,5.0,4,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
552,Krakow,2024-08-01,0,551.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
553,Krakow,2024-08-01,0,531.0,,,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
554,Krakow,2024-08-01,0,500.0,4.67,9,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
555,Krakow,2024-08-01,0,568.0,4.68,22,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
556,Krakow,2024-08-01,0,522.0,5.0,26,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
557,Krakow,2024-08-01,0,500.0,,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
558,Krakow,2024-08-01,0,517.0,4.75,36,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
559,Krakow,2024-08-01,0,531.0,4.76,66,4.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
560,Krakow,2024-08-01,0,551.0,5.0,11,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
561,Krakow,2024-08-01,0,551.0,,,2.0,1.0,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
562,Krakow,2024-08-01,0,550.0,4.62,47,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
563,Krakow,2024-08-01,0,531.0,,,2.0,1.0,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,7.7,6.75,6.0,6.25,5.0,5.25
564,Krakow,2024-08-01,0,560.0,4.88,429,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
565,Krakow,2024-08-01,0,543.0,4.80,5,3.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
566,Krakow,2024-08-01,0,580.0,4.79,253,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
567,Krakow,2024-08-01,0,585.0,4.92,13,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
568,Krakow,2024-08-01,0,537.0,4.93,73,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
569,Krakow,2024-08-01,0,588.0,,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
570,Krakow,2024-08-01,0,570.0,4.80,35,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
571,Krakow,2024-08-01,0,542.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
572,Krakow,2024-08-01,0,568.0,4.79,67,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
573,Krakow,2024-08-01,0,588.0,4.84,289,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
574,Krakow,2024-08-01,0,674.0,4.50,20,4.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
575,Krakow,2024-08-01,0,583.0,5.0,17,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
576,Krakow,2024-08-01,0,599.0,4.56,103,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
577,Krakow,2024-08-01,0,510.0,5.0,14,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
578,Krakow,2024-08-01,0,545.0,4.76,34,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
579,Krakow,2024-08-01,0,511.0,5.0,6,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
580,Krakow,2024-08-01,0,583.0,5.0,11,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
581,Krakow,2024-08-01,0,521.0,5.0,9,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
582,Krakow,2024-08-01,0,546.0,5.0,5,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
583,Krakow,2024-08-01,0,573.0,4.65,179,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
584,Krakow,2024-08-01,0,570.0,4.75,12,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
585,Krakow,2024-08-01,0,501.0,4.87,15,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
586,Krakow,2024-08-01,0,575.0,5.0,4,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
587,Krakow,2024-08-01,0,511.0,4.80,25,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
588,Krakow,2024-08-01,0,523.0,4.75,4,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
589,Krakow,2024-08-01,0,583.0,4.83,6,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
