,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,hangers,bed linen,entertainment,work,family,wi-fi,parkering and faciliteter,other,cleaning products,washing machine,temperature,kitchen,gæster,security,blackout curtains,refrigerator,dishwasher,outdoor,attractions nearby,view,smoking allowed,host,mailbox,fireplace,pool etc.,fitness equipment,Sights,Safety,Shopping,Location,Climate,Affordability
330,Bologna,2024-06-02,0,571,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
331,Bologna,2024-06-02,0,571,4.85,34,,12.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
332,Bologna,2024-06-02,0,526,4.29,17,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
333,Bologna,2024-06-02,0,482,5.0,3,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
334,Bologna,2024-06-02,0,552,,,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
335,Bologna,2024-06-02,0,596,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
336,Bologna,2024-06-02,0,570,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
337,Bologna,2024-06-02,0,605,5.0,3,2.0,12.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
338,Bologna,2024-06-02,0,482,,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
339,Bologna,2024-06-02,0,587,4.83,23,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
340,Bologna,2024-06-02,0,526,4.67,6,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
341,Bologna,2024-06-02,0,482,4.67,6,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
342,Bologna,2024-06-02,0,551,4.33,3,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
343,Bologna,2024-06-02,0,570,4.82,61,,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
344,Bologna,2024-06-02,0,526,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
345,Bologna,2024-06-02,0,526,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
346,Bologna,2024-06-02,0,561,5.0,10,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
347,Bologna,2024-06-02,0,570,4.86,7,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
348,Bologna,2024-06-02,0,544,4.80,5,3.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
349,Bologna,2024-06-02,0,596,4.50,4,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
350,Bologna,2024-06-02,0,583,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
351,Bologna,2024-06-02,0,570,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
352,Bologna,2024-06-02,0,526,4.43,7,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
353,Bologna,2024-06-02,0,598,,,2.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
354,Bologna,2024-06-02,0,522,,,5.0,4.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,5.0,,,1.0,,,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
355,Bologna,2024-06-02,0,482,4.97,34,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
356,Bologna,2024-06-02,0,526,4.67,3,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
357,Bologna,2024-06-02,0,587,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
358,Bologna,2024-06-02,0,579,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
359,Bologna,2024-06-02,0,589,5.0,6,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
360,Bologna,2024-06-02,0,552,5.0,5,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
361,Bologna,2024-06-02,0,570,4.71,22,5.0,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,5.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
362,Bologna,2024-06-02,0,571,4.91,11,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
363,Bologna,2024-06-02,0,482,4.73,12,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
364,Bologna,2024-06-02,0,526,5.0,4,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,4.0,1.0,,1.0,,,,,1.0,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
365,Bologna,2024-06-02,0,605,4.73,42,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
366,Bologna,2024-06-02,0,553,,,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,4.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
367,Bologna,2024-06-02,0,526,5.0,29,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
368,Bologna,2024-06-02,0,551,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
369,Bologna,2024-06-02,0,526,4.89,9,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
370,Bologna,2024-06-02,0,526,4.67,3,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
371,Bologna,2024-06-02,0,593,4.53,19,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,6.4,6.5,5.5,5.5,6.5,4.25
372,Bologna,2024-06-02,0,570,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
373,Bologna,2024-06-02,0,579,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
374,Bologna,2024-06-02,0,526,,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
375,Bologna,2024-06-02,0,596,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
376,Bologna,2024-06-02,0,526,5.0,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
377,Bologna,2024-06-02,0,551,,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
378,Bologna,2024-06-02,0,526,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
379,Bologna,2024-06-02,0,571,4.63,21,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
380,Bologna,2024-06-02,0,552,,,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
381,Bologna,2024-06-02,0,571,5.0,21,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
382,Bologna,2024-06-02,0,526,,,,2.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
383,Bologna,2024-06-02,0,473,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
384,Bologna,2024-06-02,0,522,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
385,Bologna,2024-06-02,0,551,,,,11.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
386,Bologna,2024-06-02,0,579,,,,3.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
387,Bologna,2024-06-02,0,526,4.70,46,2.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
388,Bologna,2024-06-02,0,596,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
389,Bologna,2024-06-02,0,502,4.77,26,4.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,4.0,,,1.0,,1.0,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
390,Bologna,2024-06-02,0,559,,,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
391,Bologna,2024-06-02,0,606,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
392,Bologna,2024-06-02,0,482,4.80,77,4.0,2.0,,,,,,1.0,,,,1.0,,,,,1.0,4.0,,,1.0,,1.0,,,1.0,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
393,Bologna,2024-06-02,0,527,4.33,6,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
394,Bologna,2024-06-02,0,633,4.20,5,,4.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
395,Bologna,2024-06-02,0,500,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
396,Bologna,2024-06-02,0,570,,,,16.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
397,Bologna,2024-06-02,0,596,,,,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
398,Bologna,2024-06-02,0,526,4.83,18,6.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
399,Bologna,2024-06-02,0,508,,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,4.0,,,,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
400,Bologna,2024-06-02,0,571,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
401,Bologna,2024-06-02,0,570,4.80,40,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
402,Bologna,2024-06-02,0,509,,,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
403,Bologna,2024-06-02,0,482,5.0,4,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
404,Bologna,2024-06-02,0,484,,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
405,Bologna,2024-06-02,0,482,,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
406,Bologna,2024-06-02,0,596,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
407,Bologna,2024-06-02,0,484,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
408,Bologna,2024-06-02,0,551,,,2.0,1.0,,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
409,Bologna,2024-06-02,0,551,,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
410,Bologna,2024-06-02,0,621,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
411,Bologna,2024-06-02,0,650,4.86,97,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
412,Bologna,2024-06-02,0,692,4.75,278,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
413,Bologna,2024-06-02,0,727,4.93,91,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
414,Bologna,2024-06-02,0,737,4.86,192,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
415,Bologna,2024-06-02,0,783,4.85,663,,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
416,Bologna,2024-06-02,0,783,4.98,49,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
417,Bologna,2024-06-02,0,636,4.79,199,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
418,Bologna,2024-06-02,0,654,4.80,134,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,6.4,6.5,5.5,5.5,6.5,4.25
419,Bologna,2024-06-02,0,769,4.81,21,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,3.0,1.0,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
420,Bologna,2024-06-02,0,767,4.93,60,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
421,Bologna,2024-06-02,0,631,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,6.4,6.5,5.5,5.5,6.5,4.25
422,Bologna,2024-06-02,0,671,4.69,36,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
423,Bologna,2024-06-02,0,758,4.72,53,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
424,Bologna,2024-06-02,0,777,4.93,141,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
425,Bologna,2024-06-02,0,645,4.50,14,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
426,Bologna,2024-06-02,0,798,4.40,5,2.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
427,Bologna,2024-06-02,0,756,4.18,11,,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
428,Bologna,2024-06-02,0,823,3.95,21,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,5.0,1.0,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
429,Bologna,2024-06-02,0,715,4.87,55,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
430,Bologna,2024-06-02,0,733,4.83,156,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
431,Bologna,2024-06-02,0,671,4.79,67,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,6.4,6.5,5.5,5.5,6.5,4.25
432,Bologna,2024-06-02,0,745,4.83,66,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
433,Bologna,2024-06-02,0,777,4.83,47,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
434,Bologna,2024-06-02,0,750,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
435,Bologna,2024-06-02,0,737,4.56,25,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
436,Bologna,2024-06-02,0,743,4.33,52,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
437,Bologna,2024-06-02,0,764,4.88,49,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
438,Bologna,2024-06-02,0,783,4.75,12,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
439,Bologna,2024-06-02,0,737,4.93,83,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
440,Bologna,2024-06-02,0,798,4.94,78,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
