,city,date,treat,price,rating,omtaler,gæster,soveværelser,hot water,hangers,bed linen,security,work,wi-fi,kitchen,parkering and faciliteter,hair dryer,other,cleaning products,shampoo,blackout curtains,entertainment,temperature,refrigerator,outdoor,gæster,attractions nearby,family,dishwasher,washing machine,view,smoking allowed,host,mailbox,fitness equipment,fireplace,pool etc.,Sights,Safety,Shopping,Location,Climate,Affordability
460,Lyon,2024-06-02,1,630,4.67,3,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,4.0,,1.0,,,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
461,Lyon,2024-06-02,1,585,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
462,Lyon,2024-06-02,1,846,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
463,Lyon,2024-06-02,1,809,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
464,Lyon,2024-06-02,1,707,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
465,Lyon,2024-06-02,1,534,4.13,8,,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
466,Lyon,2024-06-02,1,559,4.64,11,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
467,Lyon,2024-06-02,1,866,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
468,Lyon,2024-06-02,1,853,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
469,Lyon,2024-06-02,1,594,,,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
470,Lyon,2024-06-02,1,542,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
471,Lyon,2024-06-02,1,675,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
472,Lyon,2024-06-02,1,742,3.86,7,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
473,Lyon,2024-06-02,1,525,3.75,4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
474,Lyon,2024-06-02,1,558,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
475,Lyon,2024-06-02,1,1119,4.81,195,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,2.0,1.0,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
476,Lyon,2024-06-02,1,899,4.98,45,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
477,Lyon,2024-06-02,1,899,4.87,577,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
478,Lyon,2024-06-02,1,1463,4.88,351,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,,1.0,1.0,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
479,Lyon,2024-06-02,1,1459,4.80,301,2.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
480,Lyon,2024-06-02,1,975,4.98,40,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
481,Lyon,2024-06-02,1,1102,,,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
482,Lyon,2024-06-02,1,1340,4.84,76,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,4.0,1.0,,1.0,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
483,Lyon,2024-06-02,1,1427,4.87,15,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
484,Lyon,2024-06-02,1,1059,4.96,26,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
485,Lyon,2024-06-02,1,949,4.86,80,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
486,Lyon,2024-06-02,1,1165,5.0,5,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
487,Lyon,2024-06-02,1,1142,4.77,13,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
488,Lyon,2024-06-02,1,899,4.74,23,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,4.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
489,Lyon,2024-06-02,1,898,4.92,12,2.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
490,Lyon,2024-06-02,1,1293,4.98,46,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
491,Lyon,2024-06-02,1,890,4.79,397,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
492,Lyon,2024-06-02,1,895,4.95,19,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
493,Lyon,2024-06-02,1,941,4.82,17,4.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,4.0,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
494,Lyon,2024-06-02,1,1205,4.97,34,4.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,4.0,1.0,,1.0,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
495,Lyon,2024-06-02,1,1182,4.63,125,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
496,Lyon,2024-06-02,1,1134,4.50,8,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
497,Lyon,2024-06-02,1,1297,4.91,11,4.0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
498,Lyon,2024-06-02,1,898,4.75,74,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,4.0,1.0,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
499,Lyon,2024-06-02,1,1117,,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
500,Lyon,2024-06-02,1,1028,4.70,23,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
501,Lyon,2024-06-02,1,1154,4.76,104,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
502,Lyon,2024-06-02,1,1023,,,3.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
503,Lyon,2024-06-02,1,1321,4.60,228,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,3.0,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
504,Lyon,2024-06-02,1,1206,5.0,4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,4.0,1.0,,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
505,Lyon,2024-06-02,1,890,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
506,Lyon,2024-06-02,1,1365,5.0,25,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
507,Lyon,2024-06-02,1,881,4.67,159,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
508,Lyon,2024-06-02,1,907,,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
509,Lyon,2024-06-02,1,1065,,,10.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,10.0,,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
510,Lyon,2024-06-02,1,1065,3.15,20,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
511,Lyon,2024-06-02,1,1070,4.67,9,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
512,Lyon,2024-06-02,1,1340,4.0,25,5.0,6.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,1.0,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
513,Lyon,2024-06-02,1,894,4.67,3,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
514,Lyon,2024-06-02,1,1077,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
515,Lyon,2024-06-02,1,1427,4.80,10,2.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,2.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
516,Lyon,2024-06-02,1,1012,5.0,7,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,3.0,,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
517,Lyon,2024-06-02,1,1323,4.71,156,8.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,6.25,6.75,5.5,7.25,6.75,3.5
518,Lyon,2024-06-02,1,946,,,6.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,6.0,,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
519,Lyon,2024-06-02,1,938,4.67,15,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
520,Lyon,2024-06-02,1,988,4.73,11,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
521,Lyon,2024-06-02,1,1297,4.91,23,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
522,Lyon,2024-06-02,1,902,4.80,15,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
523,Lyon,2024-06-02,1,1156,4.57,7,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,4.0,,1.0,1.0,1.0,,1.0,,,1.0,,,6.25,6.75,5.5,7.25,6.75,3.5
524,Lyon,2024-06-02,1,890,5.0,5,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
525,Lyon,2024-06-02,1,1012,5.0,10,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
526,Lyon,2024-06-02,1,1061,4.55,207,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
527,Lyon,2024-06-02,1,1241,4.82,39,3.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,3.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
528,Lyon,2024-06-02,1,1516,4.75,4,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,4.0,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
529,Lyon,2024-06-02,1,887,4.97,32,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
530,Lyon,2024-06-02,1,1065,4.56,34,3.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,1.0,,,,1.0,1.0,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
531,Lyon,2024-06-02,1,920,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
532,Lyon,2024-06-02,1,938,4.71,7,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,4.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
533,Lyon,2024-06-02,1,1068,4.81,43,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
534,Lyon,2024-06-02,1,1252,4.86,7,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,,6.25,6.75,5.5,7.25,6.75,3.5
535,Lyon,2024-06-02,1,1262,4.48,23,4.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
536,Lyon,2024-06-02,1,1417,4.64,14,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
537,Lyon,2024-06-02,1,1508,4.43,14,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,1.0,,1.0,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
538,Lyon,2024-06-02,1,990,4.0,7,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
539,Lyon,2024-06-02,1,1349,5.0,11,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
540,Lyon,2024-06-02,1,1248,,,6.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,6.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
541,Lyon,2024-06-02,1,938,4.37,19,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
542,Lyon,2024-06-02,1,1135,4.94,63,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
543,Lyon,2024-06-02,1,890,4.75,4,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
544,Lyon,2024-06-02,1,1147,4.91,11,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
545,Lyon,2024-06-02,1,898,,,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
546,Lyon,2024-06-02,1,994,4.77,47,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
547,Lyon,2024-06-02,1,1549,,,6.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,6.0,,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
548,Lyon,2024-06-02,1,1454,,,3.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
549,Lyon,2024-06-02,1,942,4.94,16,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
550,Lyon,2024-06-02,1,1172,4.61,192,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
551,Lyon,2024-06-02,1,990,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
552,Lyon,2024-06-02,1,1424,4.76,42,3.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,3.0,,,,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
553,Lyon,2024-06-02,1,1419,4.67,206,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,3.0,1.0,1.0,,,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
554,Lyon,2024-06-02,1,938,,,3.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
555,Lyon,2024-06-02,1,975,4.75,48,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
556,Lyon,2024-06-02,1,1384,,,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
557,Lyon,2024-06-02,1,1349,5.0,5,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
558,Lyon,2024-06-02,1,1305,4.20,10,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,2.0,1.0,,,,1.0,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
559,Lyon,2024-06-02,1,1028,4.86,42,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
560,Lyon,2024-06-02,1,949,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
561,Lyon,2024-06-02,1,981,5.0,5,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
562,Lyon,2024-06-02,1,1613,4.89,9,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
563,Lyon,2024-06-02,1,890,5.0,5,4.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,4.0,,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
564,Lyon,2024-06-02,1,1384,4.90,20,4.0,2.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,4.0,1.0,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
565,Lyon,2024-06-02,1,1135,4.67,201,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
