,city,date,treat,price,rating,omtaler,hårtørrer,køleskab,ting i nærheden,sengetøj,underholdning,familie,røgalarm,opvaskemasine,shampoo,kaffe,vaskemaskine,tv,gæster,Sights,Safety,Shopping,Location,Climate,Affordability
599,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
600,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
601,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
602,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
603,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
604,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
605,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
606,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
607,Lisbon,2024-05-24,1,559.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
608,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
609,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
610,Lisbon,2024-05-24,1,484.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
611,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
612,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
613,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
614,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
615,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
616,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
617,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
618,Lisbon,2024-05-24,1,559.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
619,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
620,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
621,Lisbon,2024-05-24,1,559.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
622,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
623,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
624,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
625,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
626,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
627,Lisbon,2024-05-24,1,671.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
628,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
629,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
630,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
631,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
632,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
633,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
634,Lisbon,2024-05-24,1,529.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
635,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
636,Lisbon,2024-05-24,1,708.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
637,Lisbon,2024-05-24,1,559.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
638,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
639,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
640,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
641,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
642,Lisbon,2024-05-24,1,626.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
643,Lisbon,2024-05-24,1,224.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
644,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
645,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
646,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
647,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
648,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
649,Lisbon,2024-05-24,1,514.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
650,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
651,Lisbon,2024-05-24,1,671.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
652,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
653,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
654,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
655,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
656,Lisbon,2024-05-24,1,396.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
657,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
658,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
659,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
660,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
661,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
662,Lisbon,2024-05-24,1,529.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
663,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
664,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
665,Lisbon,2024-05-24,1,484.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
666,Lisbon,2024-05-24,1,596.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
667,Lisbon,2024-05-24,1,671.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
668,Lisbon,2024-05-24,1,417.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
669,Lisbon,2024-05-24,1,410.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
670,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
671,Lisbon,2024-05-24,1,410.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
672,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
673,Lisbon,2024-05-24,1,484.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
674,Lisbon,2024-05-24,1,462.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
675,Lisbon,2024-05-24,1,514.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
676,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
677,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
678,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
679,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
680,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
681,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
682,Lisbon,2024-05-24,1,529.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
683,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
684,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
685,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
686,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
687,Lisbon,2024-05-24,1,373.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
688,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
689,Lisbon,2024-05-24,1,410.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
690,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
691,Lisbon,2024-05-24,1,596.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
692,Lisbon,2024-05-24,1,313.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
693,Lisbon,2024-05-24,1,418.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
694,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
695,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
696,Lisbon,2024-05-24,1,440.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
697,Lisbon,2024-05-24,1,440.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
698,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
699,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
700,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
701,Lisbon,2024-05-24,1,410.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
702,Lisbon,2024-05-24,1,708.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
703,Lisbon,2024-05-24,1,559.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
704,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
705,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
706,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
707,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
708,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
709,Lisbon,2024-05-24,1,410.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
710,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
711,Lisbon,2024-05-24,1,432.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
712,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
713,Lisbon,2024-05-24,1,596.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
714,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
715,Lisbon,2024-05-24,1,529.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
716,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
717,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
718,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
719,Lisbon,2024-05-24,1,745.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
720,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
721,Lisbon,2024-05-24,1,499.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
722,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
723,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
724,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
725,Lisbon,2024-05-24,1,708.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
726,Lisbon,2024-05-24,1,373.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
727,Lisbon,2024-05-24,1,380.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
728,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
729,Lisbon,2024-05-24,1,708.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
730,Lisbon,2024-05-24,1,440.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
731,Lisbon,2024-05-24,1,484.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
732,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
733,Lisbon,2024-05-24,1,559.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
734,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
735,Lisbon,2024-05-24,1,335.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
736,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
737,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
738,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
739,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
740,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
741,Lisbon,2024-05-24,1,596.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
742,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
743,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
744,Lisbon,2024-05-24,1,708.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
745,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
746,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
747,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
748,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
749,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
750,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
751,Lisbon,2024-05-24,1,320.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
752,Lisbon,2024-05-24,1,596.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
753,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
754,Lisbon,2024-05-24,1,559.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
755,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
756,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
757,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
758,Lisbon,2024-05-24,1,596.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
759,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
760,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
761,Lisbon,2024-05-24,1,529.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
762,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
763,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
764,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
765,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
766,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
767,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
768,Lisbon,2024-05-24,1,559.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
769,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
770,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
771,Lisbon,2024-05-24,1,373.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
772,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
773,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
774,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
775,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
776,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
777,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
778,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
779,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
780,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
781,Lisbon,2024-05-24,1,663.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
782,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
783,Lisbon,2024-05-24,1,671.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
784,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
785,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
786,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
787,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
788,Lisbon,2024-05-24,1,671.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
789,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
790,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
791,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
792,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
793,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
794,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
795,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
796,Lisbon,2024-05-24,1,633.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
797,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
798,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
799,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
800,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
801,Lisbon,2024-05-24,1,663.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
802,Lisbon,2024-05-24,1,867.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
803,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
804,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
805,Lisbon,2024-05-24,1,723.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
806,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
807,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
808,Lisbon,2024-05-24,1,633.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
809,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
810,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
811,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
812,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
813,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
814,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
815,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
816,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
817,Lisbon,2024-05-24,1,745.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
818,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
819,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
820,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
821,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
822,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
823,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
824,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
825,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
826,Lisbon,2024-05-24,1,723.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
827,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
828,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
829,Lisbon,2024-05-24,1,678.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
830,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
831,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
832,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
833,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
834,Lisbon,2024-05-24,1,671.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
835,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
836,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
837,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
